rank,symbol,name,scan_theme,trade_group,parent_group,in_execution_pool,execution_theme,scan_rank_60d_dollar_volume,median_dollar_volume_60d,eligible,scan_score,mom20_pct,mom63_skip5_pct,mom126_skip5_pct,dollar_volume20,dollar_accel20_60_pct,obs
114,MUSA,Murphy USA Inc. Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,584.0,163970757.64770508,True,0.3160634986439289,-0.7882810394035045,36.75741856022625,61.21867904069143,162311329.32434082,-0.8150204000107686,420
115,KMX,CarMax Inc,us_unclassified,us_unclassified_stock,us_unclassified,False,,758.0,110248859.85946655,True,0.3155436142833408,43.74496977059496,25.780487060546875,32.129134787929004,153799831.52446747,31.71864599986747,420
116,H,Hyatt Hotels Corporation Class A Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,749.0,112545232.76138306,True,0.314870948846463,16.686871926260217,37.843116807130684,30.29206548890602,186467638.12026978,35.47301563958942,420
117,FFIV,"F5, Inc. - Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,498.0,196529735.01586917,True,0.31019711158044316,0.8027761881820972,39.318685817169175,52.662989210727076,208415006.55670166,0.0,420
118,ARMK,Aramark Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,783.0,105056881.05010986,True,0.30934293464705664,3.4931168142798175,36.677308174385615,47.457734120560666,136437445.97320557,18.66447893236003,420
119,AAL,"American Airlines Group, Inc. - Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,129.0,715881999.4878768,True,0.30783933510981276,23.474903526083814,38.86255311536466,-2.5282775861087736,1480853013.1005287,92.32873300377611,420
120,VIK,Viking Holdings Ltd Ordinary Shares,us_unclassified,us_unclassified_stock,us_unclassified,False,,423.0,234162426.69067383,True,0.30005200608072896,16.90326631147885,37.433622582646706,37.49447383912346,252696195.57609558,4.057987238052441,420
121,CAT,"Caterpillar, Inc. Common Stock",us981a_ai_theme,industrial_machinery,us_industrial,True,us981a_ai_theme,40.0,1854174817.236328,True,0.29936521770808305,12.980197359783197,28.35046692390688,51.66618850214741,2477987838.2263184,16.66225057556716,420
122,MARA,"MARA Holdings, Inc. - Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,226.0,441131232.499361,True,0.29716783584282697,8.136887296869189,55.36528882504932,11.102038013691807,507119163.6401653,3.995166502137182,420
123,MGM,MGM Resorts International Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,593.0,161308444.8726654,True,0.2935812711981986,28.293624502749324,30.08265072494487,31.568687722860588,206990711.22951508,22.700374623296547,420
124,HST,"Host Hotels & Resorts, Inc. - Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,560.0,171421258.1896782,True,0.28545171735952557,12.152471231108919,31.548065379579306,43.72154903659642,204712572.21870422,9.876608097709827,420
125,KEYS,Keysight Technologies Inc. Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,251.0,392915096.9924927,True,0.2844812394082612,6.31139724711951,20.24542055560381,61.56513728595845,499054320.24383545,26.841209198908935,420
126,IREN,IREN Limited - Ordinary Shares,crypto_ai_power,us_unclassified_stock,us_unclassified,False,,50.0,1607869934.9578855,True,0.2825186028342352,13.754506025282232,37.08001099503295,21.07173121206629,2842962372.012329,35.47021327585671,420
127,CENX,Century Aluminum Company - Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,781.0,105206758.67919922,True,0.28156718773147327,-12.027900377082645,5.596949564162057,100.98944340395803,128185112.17918396,27.963106937014224,420
128,ECG,"Everus Construction Group, Inc. Common Stock",grid_engineering,us_unclassified_stock,us_unclassified,True,grid_engineering,1055.0,64341803.07769776,True,0.28077471863368264,6.023533925288871,27.23811392287818,57.10693623416052,75601558.19778442,3.388797544751765,411
129,HBM,Hudbay Minerals Inc. Ordinary Shares (Canada),us_unclassified,us_unclassified_stock,us_unclassified,False,,752.0,111938896.05875015,True,0.2806751951396046,12.658229524059262,21.922191874380736,51.66927031469866,158712732.40299225,27.53569687002613,420
130,UNH,UnitedHealth Group Incorporated Common Stock (DE),health_insurance,health_insurance,us_healthcare,False,,28.0,2279171479.589844,True,0.27928300424583635,4.607358263639694,45.5502163713458,25.581528625373085,2526989919.415283,1.1384924840681654,420
131,SN,"SharkNinja, Inc. Ordinary Shares",us_unclassified,us_unclassified_stock,us_unclassified,False,,490.0,200232350.2796173,True,0.27849230112547163,31.44189858352442,33.34972062444883,23.106952142069947,215215000.19969943,7.76738079322814,420
132,ALM,Almonty Industries Inc. - Common Shares,us_unclassified,us_unclassified_stock,us_unclassified,False,,792.0,101441172.66826628,True,0.27701209956019734,6.632653723222504,-18.945868339506255,140.76162662131355,89601318.30883026,-2.900866911753397,420
133,ETSY,"Etsy, Inc. Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,603.0,157182931.20937347,True,0.2723070015928303,21.448509918714187,33.56414733521136,25.911152348421652,199357360.19744873,13.593437875896663,420
134,DAL,"Delta Air Lines, Inc. Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,130.0,715567941.5252686,True,0.2722953909274964,13.572581200501443,41.60701638248654,22.044248345471807,611186442.9328918,2.808033941624566,420
135,BEN,"Franklin Resources, Inc. Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,712.0,123016839.91241457,True,0.2680866604676071,5.929482143854914,35.77994655297287,39.461849021703266,119461139.99404907,-3.4366858627388086,420
136,WST,"West Pharmaceutical Services, Inc. Common Stock",biotech,biotech,us_healthcare,False,,478.0,209970529.1564941,True,0.26721731980788443,7.348612833725454,43.05637604151058,24.36260691577068,209005771.49658203,-2.140115335790793,420
137,MS,Morgan Stanley Common Stock,fin_broker_investment,fin_broker_investment,us_finance,False,,80.0,1011729146.118164,True,0.2648673004491804,12.843198335320704,38.50025564671162,20.215542702096933,1255114734.4535828,15.390896613094363,420
138,XPO,"XPO, Inc. Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,396.0,252720863.1515503,True,0.2647990309383213,-5.329092182044515,24.52819700055995,59.48576792466689,307066293.8079834,16.365908988223367,420
139,STT,State Street Corporation Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,364.0,276248849.8023987,True,0.2645068154964351,9.242545308905537,34.68992242021742,32.40255211332712,304282470.63217163,8.910693704327866,420
140,BAP,Credicorp Ltd. Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,762.0,108901800.0,True,0.26127619501199273,14.849828182375834,13.802547083138684,33.9483385006669,227901568.58520508,84.59423052144976,420
141,CLS,"Celestica, Inc. Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,147.0,652071901.7028809,True,0.25765061656267296,7.524236891019198,45.667999552069396,12.814661500071512,788737690.8432007,5.059491046143516,420
142,XLK,State Street Technology Select Sector SPDR ETF,technology_etf,technology_etf,us_etf,True,,,,True,0.2538903609554899,8.072712600784548,33.08024460379346,24.1156867242738,2525391495.9991455,28.594618226165693,420
143,PTEN,"Patterson-UTI Energy, Inc. - Common Stock",energy_oil_gas,energy_oil_gas,us_energy_materials,False,,789.0,101996080.03234863,True,0.25249346639819886,-18.241040878070013,16.649739351621527,83.96554350178707,101935758.95328522,4.137862317574337,420
144,DY,"Dycom Industries, Inc. Common Stock",grid_engineering,us_unclassified_stock,us_unclassified,True,grid_engineering,624.0,150945744.0032959,True,0.2519837524026222,10.627936248588355,30.040589873819123,33.80087519293773,201387714.70794678,11.04303749091513,420
145,MTZ,"MasTec, Inc. Common Stock",grid_engineering,us_unclassified_stock,us_unclassified,True,grid_engineering,340.0,292883242.6208496,True,0.2513560054479197,-1.1842450467612897,20.72739022150858,62.67356024001953,343463154.32891846,3.767338944604859,420
146,C,"Citigroup, Inc. Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,58.0,1402001679.38385,True,0.24687298666717802,14.613041105884461,31.491117629073685,27.42959887421572,1595331273.1163025,7.362877939038226,420
147,TSM,Taiwan Semiconductor Manufacturing Company Ltd.,semi_foundry_idm,semi_foundry_idm,us_semiconductor,True,us981a_ai_theme,14.0,4933452821.685791,True,0.240743609166872,15.063991020254575,25.406580490226105,39.54595853294123,4756747173.475647,-2.578881412007694,420
148,AEIS,"Advanced Energy Industries, Inc. - Common Stock",energy_oil_gas,energy_oil_gas,us_energy_materials,False,,468.0,213499557.70263672,True,0.24024793810019185,19.056097726988597,11.341687949159596,53.933203816234766,282853018.0496216,16.26513733440953,420
149,CVS,CVS Health Corporation Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,163.0,572747624.8878479,True,0.24019391510769833,5.403088530749378,33.248228557668824,30.618492501205253,623117073.7236023,3.2244782836767127,420
150,FRO,Frontline Plc Ordinary Shares,us_unclassified,us_unclassified_stock,us_unclassified,False,,733.0,117278015.09399414,True,0.2401795911762788,5.110430787488163,15.632113427796156,61.35673374147033,116232680.16548157,6.222384822543936,420
151,JAZZ,Jazz Pharmaceuticals plc - Ordinary Shares,biotech,biotech,us_healthcare,False,,595.0,159505833.50906372,True,0.23812029975323828,-6.00392919732744,30.97270883774268,45.55035508706096,170773731.76879883,-3.1249193396013286,420
152,WCC,"WESCO International, Inc. Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,600.0,157767095.50323486,True,0.23610680475853169,4.394529368088729,33.64049465079153,29.780153516542395,171826409.23156738,1.4851363024363184,420
153,QBTS,D-Wave Quantum Inc. Common Shares,us_unclassified,us_unclassified_stock,us_unclassified,False,,238.0,424714828.74794006,True,0.23460422159799577,27.92746896407643,33.59506335809963,-15.919520794308028,1007276008.9605218,67.37030054416464,420
154,VRT,"Vertiv Holdings, LLC Class A Common Stock",thermal_power,backup_power,us_industrial,True,thermal_power,43.0,1731589590.0039673,True,0.23441439907759318,5.50574132034658,12.24995263922315,66.99682482098441,1694588647.845459,0.7860675079348178,420
155,BROS,Dutch Bros Inc. Class A Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,486.0,201321849.25842285,True,0.2340103739796133,28.325168639935505,35.00104058800033,10.407465355878864,186944852.6992798,-6.163309335956368,420
156,GS,"Goldman Sachs Group, Inc. (The) Common Stock",fin_broker_investment,fin_broker_investment,us_finance,False,,48.0,1648314852.209473,True,0.23289832154289233,11.652350430245262,31.5065000207708,18.76728705719306,2409707240.512085,20.89615294595053,420
157,CAVA,"CAVA Group, Inc. Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,421.0,234814594.96269223,True,0.23272970924942094,10.741340689182643,9.83198715109288,66.82419178537778,230889758.92562866,-0.05739377230673526,420
158,ELV,"Elevance Health, Inc. Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,170.0,549407551.6906738,True,0.2294910007520751,-1.9459356455810872,38.65711638635601,21.77942057919737,608376902.3239136,4.977296856641811,420
159,AKAM,"Akamai Technologies, Inc. - Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,191.0,509693189.84375,True,0.22861237639030102,-12.985021938959951,25.590220139170803,54.63460314146496,603337255.5084229,2.839921788289912,420
160,JHX,James Hardie Industries plc. Ordinary Shares,us_unclassified,us_unclassified_stock,us_unclassified,False,,684.0,133309968.4999466,True,0.22712727954764947,20.786792884542884,21.515765895558413,25.27530032489942,187827437.51125336,25.54449643630228,420
161,SOLS,Solstice Advanced Materials Inc. - Common Stock,materials_mining,materials_mining,us_energy_materials,False,,619.0,152075102.866745,True,0.22698375266872606,1.2902418259683524,12.610982390367154,71.44456166886171,128113230.51795197,-10.95755591201707,167
162,WSM,"Williams-Sonoma, Inc. Common Stock (DE)",us_unclassified,us_unclassified_stock,us_unclassified,False,,480.0,206689850.59890747,True,0.22638484604798373,25.89181590510141,22.482745386159976,22.06557918659535,227631433.25042725,18.264912033572635,420
163,ESLT,Elbit Systems Ltd. - Ordinary Shares,us_unclassified,us_unclassified_stock,us_unclassified,False,,757.0,110322627.07214355,True,0.22504608097515658,2.5219750450019562,5.585166911342898,82.72357974283402,83424261.41357422,-11.940069572975409,420
164,CDNS,"Cadence Design Systems, Inc. - Common Stock",us981a_ai_theme,semi_eda_ip,us_semiconductor,True,us981a_ai_theme,134.0,691548877.4490356,True,0.22269452117652797,10.402119888355887,32.178279330858594,14.525317648936099,876101252.2293091,20.774730288612254,420
165,TECK,Teck Resources Ltd Ordinary Shares,us_unclassified,us_unclassified_stock,us_unclassified,False,,523.0,186520661.85836792,True,0.22155111518709822,5.1290416972199715,22.663485026329667,42.243567311615735,191291597.74212646,3.6984308951354183,420
166,MRNA,"Moderna, Inc. - Common Stock",biotech,biotech,us_healthcare,False,,330.0,301382441.7509079,True,0.22136157703924705,32.917706783430866,-7.023787306367845,75.77903609056204,272122818.5054779,-2.3143838753644674,420
167,AFRM,"Affirm Holdings, Inc. - Class A Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,376.0,267672443.7290192,True,0.22081083648487482,10.131101227807315,43.35919864710671,-2.8208131494101285,343674809.1117859,12.484272990805302,420
168,TD,Toronto Dominion Bank (The) Common Stock,fin_bank,fin_bank,us_finance,False,,508.0,192393468.8911438,True,0.21923446371372476,8.861105057693909,24.609560602851353,31.445338683238113,241677744.22798157,12.15588417741056,420
169,RPRX,Royalty Pharma plc - Class A Ordinary Shares,us_unclassified,us_unclassified_stock,us_unclassified,False,,623.0,151669617.9965973,True,0.21389255062994886,-0.18847019643820628,21.06909770333658,46.56134108107371,172347277.20546722,3.055198655126379,420
170,EXEL,"Exelixis, Inc. - Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,782.0,105076927.02140808,True,0.2132447399623177,4.028052625390788,29.948997763996154,27.77645417912533,106535268.61572266,0.9770093257400747,420
171,CMI,Cummins Inc. Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,206.0,477144802.7313232,True,0.20990069923146681,7.350906292207315,22.088059165998718,31.949906366609927,667365996.2463379,15.927854483533132,420
172,UBS,UBS Group AG Registered Ordinary Shares,us_unclassified,us_unclassified_stock,us_unclassified,False,,799.0,99900443.78471376,True,0.2087411681985827,7.467735868653036,31.786622144963907,19.72187098939866,100539543.6822319,1.4612193354424097,420
173,MOH,Molina Healthcare Inc Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,546.0,178483053.48510742,True,0.20824332285246527,7.2047789882863755,29.49929203474655,23.15144756182299,173505255.3237915,3.2083318149755735,420
174,RBC,RBC Bearings Incorporated Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,766.0,108473371.08154295,True,0.2059120490667191,11.930655168407544,10.990119800912822,39.16609896280785,160104254.4189453,34.67995221877664,420
175,BURL,"Burlington Stores, Inc. Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,419.0,235184884.30023196,True,0.20570481057824036,8.626973646798897,16.845835878113835,28.61381646027752,299415554.93927,41.1100606824365,420
176,RGTI,"Rigetti Computing, Inc.  - Common stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,236.0,427948587.8003597,True,0.20512258498107014,26.540294267298403,28.375852847159997,-26.895819763525253,1100373754.0185928,91.59020804306645,420
177,CVE,Cenovus Energy Inc Common Stock,energy_oil_gas,energy_oil_gas,us_energy_materials,False,,355.0,282480687.4259949,True,0.20448444167061072,-17.589258822330635,20.759951487163384,60.559716509665826,224266571.37784958,-5.156113651127836,420
